,Date,Open,High,Low,Close,Volume,,,,,,,,,,
1174,September,14.9386672973632,15.2633333206176,14.8773326873779,15.0006666183471,80311500,,,,,,,,,,
1175,September,15.1260004043579,15.2306671142578,14.6140003204345,14.7119998931884,86415000,,,,,,,,,,
1176,September,14.8333330154418,15.3199996948242,14.7233333587646,15.3053331375122,110929500,,,,,,,,,,
1177,September,15.1466665267944,15.3093328475952,15.0113334655761,15.1633329391479,62841000,,,,,,,,,,
1178,September,15.3333330154418,15.583999633789,15.2819995880126,15.4526672363281,72040500,,,,,,,,,,
1179,September,15.3866672515869,15.7026672363281,15.2626667022705,15.7026672363281,73255500,,,,,,,,,,
1180,September,15.8253326416015,16.5446662902832,15.7333326339721,16.4733333587646,150642000,,,,,,,,,,
1181,September,16.5133323669433,16.8999996185302,16.2933330535888,16.3913326263427,128718000,,,,,,,,,,
1182,September,16.4640007019042,16.5633335113525,16.3246669769287,16.3466663360595,79696500,,,,,,,,,,
1183,September,16.3999996185302,16.4953327178955,16.0779991149902,16.1873321533203,70921500,,,,,,,,,,
1184,September,16.1646671295166,16.3733329772949,16.0246677398681,16.3193321228027,57981000,,,,,,,,,,
1185,September,16.3333320617675,16.5446662902832,16.1580009460449,16.2326679229736,62553000,,,,,,,,,,
1186,September,16.3999996185302,16.529333114624,16.3226661682128,16.4400005340576,71937000,,,,,,,,,,
1187,September,16.4326667785644,16.4633331298828,15.8773326873779,16.041332244873,95295000,,,,,,,,,,
1188,September,16,16.3453330993652,15.9479999542236,16.0820007324218,65103000,,,,,,,,,,
1189,September,16.101333618164,16.1326675415039,14.840666770935,14.880666732788,193372500,,,,,,,,,,
1190,September,14.9706668853759,15.2653331756591,14.5573329925537,15.2466669082641,141406500,,,,,,,,,,
1191,September,15.3773326873779,16.2206668853759,15.1599998474121,16.1706676483154,178267500,,,,,,,,,,
1192,September,16.1466674804687,16.5806674957275,15.9153327941894,16.1420001983642,166746000,,,,,,,,,,
1193,September,16.2000007629394,16.2653331756591,15.7406673431396,16.0580005645751,88197000,,,,,,,,,,
1194,October,16.1000003814697,16.3966674804687,15.9420003890991,16.3126678466796,92439000,,,,,,,,,,
1195,October,16.2193336486816,16.3099994659423,15.9619998931884,16.2086677551269,84471000,,,,,,,,,,
1196,October,15.4573326110839,15.6319999694824,14.9519996643066,15.5353326797485,226267500,,,,,,,,,,
1197,October,15.4406671524047,15.652000427246,15.2046670913696,15.4286670684814,119925000,,,,,,,,,,
1198,October,15.3199996948242,15.9040002822875,15.2366666793823,15.8479995727539,120963000,,,,,,,,,,
1199,October,15.7246665954589,16.2626667022705,15.6333332061767,16.0033321380615,130173000,,,,,,,,,,
1200,October,16.087999343872,16.4866676330566,16.0433330535888,16.3020000457763,103416000,,,,,,,,,,
1201,October,16.3519992828369,16.618667602539,16.105333328247,16.3159999847412,94249500,,,,,,,,,,
1202,October,16.4766674041748,16.7386665344238,16.4540004730224,16.5259990692138,127131000,,,,,,,,,,
1203,October,16.5266666412353,17.2366676330566,16.4753322601318,17.130666732788,153075000,,,,,,,,,,
1204,October,17.1800003051757,17.3333320617675,16.9413337707519,17.1926670074462,96492000,,,,,,,,,,
1205,October,17.1593322753906,17.4733333587646,17.1280002593994,17.3166675567626,100261500,,,,,,,,,,
1206,October,17.5,17.652000427246,17.3446674346923,17.4646663665771,71539500,,,,,,,,,,
1207,October,17.3799991607666,17.5200004577636,17.0066661834716,17.1299991607666,86247000,,,,,,,,,,
1208,October,17.2220001220703,17.2999992370605,16.6786670684814,16.8999996185302,75304500,,,,,,,,,,
1209,October,16.9546661376953,17.2220001220703,16.7233333587646,17.038667678833,69012000,,,,,,,,,,
1210,October,16.9666671752929,17.076000213623,16.7566661834716,16.9786663055419,78916500,,,,,,,,,,
1211,October,19.8913326263427,20.3286666870117,19.2800006866455,19.9786663055419,445813500,,,,,,,,,,
1212,October,19.8479995727539,22,19.7406673431396,21.8753337860107,450091500,,,,,,,,,,
1213,October,21.8360004425048,22.7226676940918,21.5066661834716,21.847333908081,283054500,,,,,,,,,,
1214,October,21.3326663970947,21.6200008392334,20.9833335876464,21.0813331604003,190264500,,,,,,,,,,
1215,October,20.8666667938232,21.2526664733886,20.6646671295166,21.0006675720214,144627000,,,,,,,,,,
1216,October,20.8733329772949,21.2666664123535,20.8666667938232,20.9946670532226,76005000,,,,,,,,,,
1217,November,21.087999343872,21.0986671447753,20.6533336639404,20.8873329162597,95758500,,,,,,,,,,
1218,November,20.9866676330566,21.4626674652099,20.617332458496,21.1646671295166,131805000,,,,,,,,,,
1219,November,21.3080005645751,21.5673332214355,21.0746669769287,21.148000717163,104151000,,,,,,,,,,
1220,November,21.2000007629394,21.7813339233398,20.9666671752929,21.7719993591308,119113500,,,,,,,,,,
1221,November,21.9426670074462,22.7666664123535,21.8680000305175,22.3693332672119,217009500,,,,,,,,,,
1222,November,22.2999992370605,22.4973335266113,22.1666679382324,22.4759998321533,91038000,,,,,,,,,,
1223,November,22.9300003051757,23.279333114624,22.7999992370605,23.0060005187988,149800500,,,,,,,,,,
1224,November,23.126667022705,23.3579998016357,22.9360008239746,23.3286666870117,110391000,,,,,,,,,,
1225,November,23.6666679382324,23.7553329467773,23.011999130249,23.0739994049072,126301500,,,,,,,,,,
1226,November,23.0739994049072,23.5893325805664,22.8606662750244,23.2900009155273,96973500,,,,,,,,,,
1227,November,23.3759994506835,23.5200004577636,23.2240009307861,23.4780006408691,72135000,,,,,,,,,,
1228,November,23.5279998779296,23.5433330535888,23.0733337402343,23.3326663970947,66006000,,,,,,,,,,
1229,November,23.4500007629394,23.9993324279785,23.1866664886474,23.9680004119873,115872000,,,,,,,,,,
1230,November,24,24.079999923706,23.304666519165,23.4813327789306,100876500,,,,,,,,,,
1231,November,23.6340007781982,24.0559997558593,23.6000003814697,23.6553325653076,91650000,,,,,,,,,,
1232,November,22.6773338317871,22.7333335876464,22,22.2026672363281,253059000,,,,,,,,,,
1233,November,22.9546661376953,22.9713325500488,22.2973327636718,22.4226665496826,185092500,,,,,,,,,,
1234,November,22.351333618164,22.3666667938232,21.8066673278808,21.9279994964599,119211000,,,,,,,,,,
1235,November,22.0746669769287,22.261999130249,21.9046669006347,22.0860004425048,83334000,,,,,,,,,,
1236,November,22.0739994049072,22.083999633789,21.8333320617675,21.9960002899169,36984000,,,,,,,,,,
1237,December,21.9599990844726,22.4253330230712,21.9126663208007,22.3246669769287,91117500,,,,,,,,,,
1238,December,22.1746673583984,22.5273323059082,22.1459999084472,22.4133338928222,98605500,,,,,,,,,,
1239,December,22.5166664123535,22.5240001678466,22.1900005340576,22.2019996643066,82995000,,,,,,,,,,
1240,December,22.1886672973632,22.2946662902832,21.8166675567626,22.0246677398681,55869000,,,,,,,,,,
1241,December,22.3333320617675,22.5906677246093,22.318000793457,22.3926677703857,114186000,,,,,,,,,,
1242,December,22.4393329620361,22.9633331298828,22.3386669158935,22.6353321075439,135346500,,,,,,,,,,
1243,December,22.6639995574951,23.3819999694824,22.6206665039062,23.2560005187988,132424500,,,,,,,,,,
1244,December,23.4586677551269,23.8126678466796,23.4060001373291,23.5133323669433,103467000,,,,,,,,,,
1245,December,23.6613330841064,24.1826667785644,23.5486679077148,23.9786663055419,116458500,,,,,,,,,,
1246,December,24.0699996948242,24.347333908081,23.6426677703857,23.8926677703857,98563500,,,,,,,,,,
1247,December,24.1700000762939,25.5739994049072,24.1666679382324,25.4333324432373,272613000,,,,,,,,,,
1248,December,25.2660007476806,25.7000007629394,25.0599994659423,25.2660007476806,127452000,,,,,,,,,,
1249,December,25.3753337860107,26.3479995727539,25.3719997406005,26.2099990844726,211815000,,,,,,,,,,
1250,December,26.4880008697509,27.1233329772949,26.4333324432373,26.9360008239746,271606500,,,,,,,,,,
1251,December,27.3526668548584,27.533332824707,26.6793327331542,27.0393333435058,221290500,,,,,,,,,,
1252,December,27.4519996643066,28.1340007781982,27.3333320617675,27.9479999542236,199794000,,,,,,,,,,
1253,December,27.8906669616699,28.364667892456,27.5126667022705,28.3500003814697,120820500,,,,,,,,,,
1254,December,28.5273323059082,28.8986663818359,28.4233322143554,28.7293338775634,159508500,,,,,,,,,,
1255,December,29,29.0206661224365,28.4073333740234,28.6919994354248,149185500,,,,,,,,,,
1256,December,28.5860004425048,28.6000003814697,27.2840003967285,27.6466674804687,188796000,,,,,,,,,,
1257,December,27,28.0860004425048,26.8053321838378,27.8886661529541,154285500,,,,,,,,,,
1258,November,28.2999992370605,28.7133331298828,28.1140003204345,28.6840000152587,142981500,,,,,,,,,,
1259,November,29.3666667938232,30.2666664123535,29.1280002593994,29.5340003967285,266677500,,,,,,,,,,
1260,November,29.364667892456,30.1040000915527,29.3333320617675,30.1026668548584,151995000,,,,,,,,,,
1261,November,30.7600002288818,31.4419994354248,30.2240009307861,31.2706661224365,268231500,,,,,,,,,,
1262,November,31.579999923706,33.232666015625,31.2153339385986,32.8093338012695,467164500,,,,,,,,,,
1263,November,33.1399993896484,33.2533340454101,31.5246677398681,32.0893325805664,426606000,,,,,,,,,,
1264,January,32.1193313598632,32.3293342590332,31.579999923706,31.876667022705,194392500,,,,,,,,,,
1265,January,32.9000015258789,35.0419998168945,32.7999992370605,34.990665435791,397764000,,,,,,,,,,
1266,January,36.2840003967285,36.4939994812011,34.9933319091796,35.8613319396972,434943000,,,,,,,,,,
1267,January,35.3173332214355,35.8559989929199,34.4526672363281,34.566665649414,260532000,,,,,,,,,,
1268,January,32.9166679382324,34.2973327636718,32.8113327026367,34.232666015625,326050500,,,,,,,,,,
1269,January,33.8406677246093,34.3779983520507,33.5439987182617,34.033332824707,204436500,,,,,,,,,,
1270,January,35.349998474121,36.5719985961914,35.2273330688476,36.4799995422363,267052500,,,,,,,,,,
1271,January,38.1259994506836,39.6333312988281,37.2733345031738,37.9706687927246,470535000,,,,,,,,,,
1272,January,37.6166687011718,38.7999992370605,37.0400009155273,38.1466674804687,294765000,,,,,,,,,,
1273,January,38.0419998168945,38.2573318481445,36.9506683349609,37.6546669006347,215304000,,,,,,,,,,
1274,January,36.1326675415039,37.6293334960937,35.9519996643066,37.2013320922851,204121500,,,,,,,,,,
1275,January,37.8993339538574,38.4539985656738,37.2053337097168,37.7933311462402,176827500,,,,,,,,,,
1276,January,38.3793334960937,39.3199996948242,37.8286666870117,38.732666015625,267022500,,,,,,,,,,
1277,January,42.1613311767578,43.3919982910156,41.2000007629394,42.7206687927246,435085500,,,,,,,,,,
1278,January,42.6666679382324,43.533332824707,42.1679992675781,43.3713340759277,235789500,,,,,,,,,,
1279,February,44.9126663208007,52.4093322753906,44.9013328552246,52,705975000,,,,,,,,,,
1280,February,58.8639984130859,64.5993347167968,55.591999053955,59.1373329162597,914082000,,,,,,,,,,
1281,February,54.8839988708496,56.3986663818359,46.9406661987304,48.9799995422363,726357000,,,,,,,,,,
1282,February,46.6613311767578,53.0553321838378,45.7999992370605,49.9306678771972,598212000,,,,,,,,,,
1283,February,48.7033348083496,51.316665649414,48.6666679382324,49.8713340759277,255952500,,,,,,,,,,
1284,February,53.3333320617675,54.6660003662109,50.1599998474121,51.4186668395996,370338000,,,,,,,,,,
1285,February,51.2526664733886,52.2340011596679,50.533332824707,51.6253318786621,175462500,,,,,,,,,,
1286,February,51.8580017089843,52.6500015258789,50.8913345336914,51.1526679992675,180337500,,,,,,,,,,
1287,February,49.4560012817382,54.533332824707,49,53.599998474121,394339500,,,,,,,,,,
1288,February,52.4813346862793,54.1980018615722,52.3666687011718,53.335334777832,235405500,,,,,,,,,,
1289,February,56.1066665649414,57.3333320617675,55.490665435791,57.2266654968261,245725500,,,,,,,,,,
1290,February,61.566665649414,62.9853324890136,60.068000793457,61.1613311767578,381345000,,,,,,,,,,
1291,February,60.7966651916503,60.7999992370605,57.3293342590332,59.9606666564941,264523500,,,,,,,,,,
1292,February,60.46533203125,60.8706665039062,58.6966667175293,60.066665649414,214722000,,,,,,,,,,
1293,February,55.9333343505859,57.566665649414,54.8133316040039,55.5859985351562,227883000,,,,,,,,,,
1294,February,56.599998474121,57.1066665649414,52.4666671752929,53.3273315429687,259357500,,,,,,,,,,
1295,February,52.1666679382324,54.2206687927246,51.740665435791,51.9199981689453,211282500,,,,,,,,,,
1296,February,48.6666679382324,49.318000793457,44.599998474121,45.2666664123535,364158000,,,,,,,,,,
1297,February,41.9799995422363,46.03466796875,40.7680015563964,44.5326652526855,363343500,,,,,,,,,,
1298,March,47.4173316955566,49.5793342590332,45.7779998779296,49.5746688842773,302925000,,,,,,,,,,
1299,March,53.6666679382324,53.7986679077148,47.740665435791,49.7006683349609,386760000,,,,,,,,,,
1300,March,50.9306678771972,51.101333618164,48.3153343200683,49.9666671752929,225735000,,,,,,,,,,
1301,March,48.2513313293457,49.7166671752929,47.8713340759277,48.3026657104492,162790500,,,,,,,,,,
1302,March,46,47.1333312988281,45.6180000305175,46.8986663818359,189943500,,,,,,,,,,
1303,March,40.35933303833,44.2000007629394,40.3333320617675,40.533332824707,256105500,,,,,,,,,,
1304,March,43.9620018005371,44.533332824707,40.533332824707,43.0219993591308,233916000,,,,,,,,,,
1305,March,42.6800003051757,43.5719985961914,40.8666687011718,42.2820014953613,199837500,,,,,,,,,,
1306,March,38.7260017395019,39.6333312988281,36.4166679382324,37.3699989318847,283636500,,,,,,,,,,
1307,March,39.6666679382324,40.5046653747558,33.4666671752929,36.4413337707519,339604500,,,,,,,,,,
1308,March,31.2999992370605,32.9913330078125,29.4780006408691,29.6713333129882,307342500,,,,,,,,,,
1309,March,29.333999633789,31.4566669464111,26.3999996185302,28.6800003051757,359919000,,,,,,,,,,
1310,March,25.9333324432373,26.9906673431396,23.367332458496,24.0813331604003,356793000,,,,,,,,,,
1311,March,24.9799995422363,30.1333332061767,23.8973331451416,28.5093326568603,452932500,,,,,,,,,,
1312,March,29.2133331298828,31.7999992370605,28.3859996795654,28.5020008087158,424282500,,,,,,,,,,
1313,March,28.9066677093505,29.4666671752929,27.3666667938232,28.9526672363281,246817500,,,,,,,,,,
1314,March,31.8199996948242,34.2459983825683,31.6000003814697,33.6666679382324,343428000,,,,,,,,,,
1315,March,36.349998474121,37.1333312988281,34.0740013122558,35.9500007629394,318340500,,,,,,,,,,
1316,March,36.4926681518554,37.3333320617675,34.1500015258789,35.2106666564941,260710500,,,,,,,,,,
1317,March,33.6666679382324,35.0533332824707,32.9353332519531,34.2906684875488,215661000,,,,,,,,,,
1318,March,34.017333984375,34.4433326721191,32.7486686706543,33.4753341674804,179971500,,,,,,,,,,
1319,March,33.4166679382324,36.1973342895507,33.1333312988281,34.9333343505859,266572500,,,,,,,,,,
1320,April,33.599998474121,34.2633323669433,31.6733322143554,32.1040000915527,200298000,,,,,,,,,,
1321,April,32.0686683654785,32.9506683349609,29.7600002288818,30.2980003356933,297876000,,,,,,,,,,
1322,April,33.9666671752929,34.3660011291503,31.2259998321533,32.0006675720214,338431500,,,,,,,,,,
1323,April,34.0800018310546,34.7333335876464,33.1973342895507,34.4160003662109,223527000,,,,,,,,,,
1324,April,36.3333320617675,37.6666679382324,35.4893341064453,36.3633346557617,268797000,,,,,,,,,,
1325,April,36.9466667175293,37.1473312377929,35.5553321838378,36.5893325805664,189840000,,,,,,,,,,
1326,April,37.4726676940918,38.3453330993652,37.1406669616699,38.2000007629394,204750000,,,,,,,,,,
1327,April,39.3440017700195,43.4666671752929,38.7019996643066,43.3966674804687,337131000,,,,,,,,,,
1328,April,46.5979995727539,49.4586677551269,46.1619987487793,47.326000213623,458647500,,,,,,,,,,
1329,April,49.4666671752929,50.2086677551269,47.3333320617675,48.6553344726562,353655000,,,,,,,,,,
1330,April,47.7960014343261,50.6300010681152,47.1146659851074,49.6806678771972,309868500,,,,,,,,,,
1331,April,51.4853324890136,51.6633338928222,49.8440017700195,50.2593345642089,196923000,,,,,,,,,,
1332,April,48.8466682434082,51.0379981994628,47.4806671142578,49.7573318481445,221199000,,,,,,,,,,
1333,April,48.6746673583984,50.2220001220703,44.919334411621,45.7813339233398,303136500,,,,,,,,,,
1334,April,46.9319992065429,48.9333343505859,45.9140014648437,48.8073348999023,212482500,,,,,,,,,,
1335,April,48.5066680908203,48.9333343505859,46.8753318786621,47.0419998168945,198550500,,,,,,,,,,
1336,April,47.3873329162597,48.71533203125,46.5453338623046,48.343334197998,198180000,,,,,,,,,,
1337,April,49.1739997863769,53.299331665039,49,53.25,310221000,,,,,,,,,,
1338,April,53.042667388916,53.6666679382324,50.4459991455078,51.2746658325195,228330000,,,,,,,,,,
1339,April,52.6780014038085,53.5466651916503,52.2106666564941,53.367332458496,243240000,,,,,,,,,,
1340,April,57.0126686096191,57.9879989624023,50.9000015258789,52.1253318786621,427078500,,,,,,,,,,
1341,May,50.3333320617675,51.5180015563964,45.5359992980957,46.7546653747558,487977000,,,,,,,,,,
1342,May,46.7333335876464,50.7999992370605,46.533332824707,50.7459983825683,288556500,,,,,,,,,,
1343,May,52.6526679992675,53.2613334655761,50.8120002746582,51.2140007019043,254875500,,,,,,,,,,
1344,May,51.7666664123535,52.6533317565918,50.740665435791,52.1720008850097,166848000,,,,,,,,,,
1345,May,51.8139991760253,53.093334197998,51.4900016784668,52.0026664733886,172915500,,,,,,,,,,
1346,May,52.9179992675781,54.9333343505859,52.4673347473144,54.6279983520507,241297500,,,,,,,,,,
1347,May,52.7006683349609,54.9333343505859,52.3333320617675,54.0859985351562,247794000,,,,,,,,,,
1348,May,55.1333312988281,56.2193336486816,53.8666687011718,53.9606666564941,238603500,,,,,,,,,,
1349,May,54.7220001220703,55.066665649414,50.8866653442382,52.7306671142578,285982500,,,,,,,,,,
1350,May,52,53.5573348999023,50.9333343505859,53.5553321838378,205233000,,,,,,,,,,
1351,May,52.6899986267089,53.6699981689453,52.436668395996,53.2779998779296,157776000,,,,,,,,,,
1352,May,55.1853332519531,55.6479988098144,53.591999053955,54.2420005798339,174987000,,,,,,,,,,
1353,May,54.3446655273437,54.8046684265136,53.7386665344238,53.867332458496,144547500,,,,,,,,,,
1354,May,54.7000007629394,55.066665649414,54.1199989318847,54.3706665039062,109639500,,,,,,,,,,
1355,May,54.4000015258789,55.5,53.066665649414,55.1733322143554,183819000,,,,,,,,,,
1356,May,54.8113327026367,55.4519996643066,54.1333312988281,54.4586677551269,149812500,,,,,,,,,,
1357,May,55.6333312988281,55.6399993896484,54.3806686401367,54.5913314819336,121345500,,,,,,,,,,
1358,May,54.7239990234375,55.1806678771972,52.3333320617675,54.6819992065429,173242500,,,,,,,,,,
1359,May,54.2340011596679,54.9833335876464,53.4459991455078,53.7206687927246,108834000,,,,,,,,,,
1360,May,53.9166679382324,55.6666679382324,53.6139984130859,55.6666679382324,176467500,,,,,,,,,,
1361,June,57.2000007629394,59.9333343505859,56.9399986267089,59.8733329772949,224092500,,,,,,,,,,
1362,June,59.6466674804687,60.5773315429687,58.066665649414,58.7706680297851,203484000,,,,,,,,,,
1363,June,59.2080001831054,59.8626670837402,58.6733322143554,58.8639984130859,119242500,,,,,,,,,,
1364,June,59.3253326416015,59.7166671752929,57.2293319702148,57.6253318786621,133315500,,,,,,,,,,
1365,June,58.5226669311523,59.101333618164,57.7466659545898,59.0439987182617,117178500,,,,,,,,,,
1366,June,61.2666664123535,63.3333320617675,60.610668182373,63.3279991149902,212620500,,,,,,,,,,
1367,June,62.6673316955566,63.6293334960937,61.5953330993652,62.7113342285156,170823000,,,,,,,,,,
1368,June,66.1253356933593,68.498664855957,65.5,68.336669921875,278451000,,,,,,,,,,
1369,June,66.0133361816406,67.9306640625,64.8000030517578,64.8560028076171,238747500,,,,,,,,,,
1370,June,65.3333358764648,65.8653335571289,60.8400001525878,62.3520011901855,251451000,,,,,,,,,,
1371,June,61.1860008239746,66.5893325805664,60.566665649414,66.0599975585937,235458000,,,,,,,,,,
1372,June,67.4566650390625,67.5253295898437,64.1593322753906,65.4753341674804,210766500,,,,,,,,,,
1373,June,65.8473358154296,67,65.5046691894531,66.1193313598632,148362000,,,,,,,,,,
1374,June,66.8666687011718,67.9466705322265,66.2979965209961,66.9306640625,146278500,,,,,,,,,,
1375,June,67.5186691284179,67.731330871582,66.0893325805664,66.7266693115234,130195500,,,,,,,,,,
1376,June,66.663330078125,67.2586669921875,66.0013351440429,66.2880020141601,95436000,,,,,,,,,,
1377,June,66.5920028686523,67.4666671752929,66.267333984375,66.7853317260742,95479500,,,,,,,,,,
1378,June,66.2740020751953,66.7253341674804,63.542667388916,64.0566635131836,164394000,,,,,,,,,,
1379,June,63.6180000305175,65.7320022583007,62.4766654968261,65.7320022583007,138817500,,,,,,,,,,
1380,June,66.3186645507812,66.3333358764648,63.6580009460449,63.982666015625,132823500,,,,,,,,,,
1381,June,64.6006698608398,67.3333358764648,63.2346687316894,67.2900009155273,135396000,,,,,,,,,,
1382,June,67.0999984741211,72.5126647949218,66.9153366088867,71.9873352050781,253777500,,,,,,,,,,
1383,July,72.1999969482421,75.6886672973632,72.033332824707,74.6419982910156,199903500,,,,,,,,,,
1384,July,81.4319992065429,81.8666687011718,79.0400009155273,80.5773315429687,258751500,,,,,,,,,,
1385,July,85.1126632690429,91.852668762207,84.4026641845703,91.4386672973632,308548500,,,,,,,,,,
1386,July,93.6673355102539,95.3000030517578,89.1139984130859,92.6573333740234,322345500,,,,,,,,,,
1387,July,93.6666641235351,94.4840011596679,87.4226684570312,91.0586700439453,244669500,,,,,,,,,,
1388,July,93.1326675415039,93.9039993286132,90.085334777832,92.9520034790039,175764000,,,,,,,,,,
1389,July,93.066665649414,103.261329650878,91.7340011596679,102.976669311523,350064000,,,,,,,,,,
1390,July,110.599998474121,119.66600036621,98.0739974975586,99.8040008544922,584781000,,,,,,,,,,
1391,July,103.733329772949,106,95.4000015258789,101.120002746582,351271500,,,,,,,,,,
1392,July,102.866668701171,103.333335876464,97.1333312988281,103.067329406738,245517000,,,,,,,,,,
1393,July,98.4773330688476,102.113998413085,97.7333297729492,100.042663574218,214512000,,,,,,,,,,
1394,July,100.896667480468,102.500663757324,99.3333358764648,100.055999755859,139950000,,,,,,,,,,
1395,July,101.267333984375,110,99.1999969482422,109.533332824707,256821000,,,,,,,,,,
1396,July,109.328666687011,111.666664123535,103.866668701171,104.557334899902,241608000,,,,,,,,,,
1397,July,106.599998474121,108.428001403808,104.133331298828,106.155334472656,212416500,,,,,,,,,,
1398,July,111.930000305175,112.599998474121,98.7180023193359,100.87133026123,364927500,,,,,,,,,,
1399,July,94.4006652832031,97.6666641235351,91.102668762207,94.4666671752929,290949000,,,,,,,,,,
1400,July,95.6666641235351,103.195999145507,94.1999969482422,102.639999389648,240730500,,,,,,,,,,
1401,July,100.26667022705,104.313331604003,98.2946701049804,98.4326705932617,237130500,,,,,,,,,,
1402,July,100.066665649414,102.320663452148,99.1333312988281,99.9406661987304,141403500,,,,,,,,,,
1403,July,99.1999969482422,100.882667541503,98.066665649414,99.1660003662109,114315000,,,,,,,,,,
1404,July,101,101.136665344238,94.7320022583007,95.3840026855468,183123000,,,,,,,,,,
1405,August,96.6133346557617,100.653999328613,96.2919998168945,99,132139500,,,,,,,,,,
1406,August,99.6673355102539,101.827331542968,97.4666671752929,99.1333312988281,126225000,,,,,,,,,,
1407,August,99.5326690673828,99.9893341064453,97.887336730957,99.0013351440429,74217000,,,,,,,,,,
1408,August,99.3886642456054,101.153999328613,98.4840011596679,99.3053359985351,89884500,,,,,,,,,,
1409,August,99.9693298339843,99.9833297729492,94.333999633789,96.8473358154296,133446000,,,,,,,,,,
1410,August,96.533332824707,97.1666641235351,92.3893356323242,94.5713348388672,112834500,,,,,,,,,,
1411,August,93.066665649414,94.6666641235351,91,91.6259994506836,129387000,,,,,,,,,,
1412,August,98,105.666664123535,95.6666641235351,103.650665283203,327441000,,,,,,,,,,
1413,August,107.400001525878,110.078666687011,104.484001159667,108.066665649414,306379500,,,,,,,,,,
1414,August,110.999336242675,111.25333404541,108.442665100097,110.047332763671,188664000,,,,,,,,,,
1415,August,111.800003051757,123.057334899902,111.522003173828,122.375999450683,303634500,,,,,,,,,,
1416,August,126.599334716796,128.259994506835,123.007331848144,125.805999755859,247117500,,,,,,,,,,
1417,August,124.333335876464,127.400001525878,122.747329711914,125.23533630371,183079500,,,,,,,,,,
1418,August,124.045333862304,134.799331665039,123.804000854492,133.455337524414,309177000,,,,,,,,,,
1419,August,136.317337036132,139.699325561523,135.003326416015,136.665328979492,322344000,,,,,,,,,,
1420,August,141.751998901367,141.933334350585,128.501327514648,134.279998779296,300954000,,,,,,,,,,
1421,August,131.65933227539,135.196670532226,131.199996948242,134.889328002929,159883500,,,,,,,,,,
1422,August,137.33332824707,144.399993896484,136.908660888671,143.544662475585,213591000,,,,,,,,,,
1423,August,145.363998413085,153.039993286132,142.83332824707,149.25,355395000,,,,,,,,,,
1424,August,153.007995605468,154.565994262695,145.768005371093,147.559997558593,301218000,,,,,,,,,,
1425,August,148.203338623046,166.713333129882,146.703338623046,166.106674194335,355123200,,,,,,,,,,
1426,September,167.380004882812,167.496673583984,156.836669921875,158.350006103515,269523300,,,,,,,,,,
1427,September,159.663330078125,159.679992675781,135.039993286132,149.123336791992,288528300,,,,,,,,,,
1428,September,135.743331909179,143.933334350585,134,135.666671752929,262788300,,,,,,,,,,
1429,September,134.27000427246,142.666671752929,124.00666809082,139.440002441406,330965700,,,,,,,,,,
1430,September,118.666664123535,122.913330078125,109.959999084472,110.069999694824,346397100,,,,,,,,,,
1431,September,118.866668701171,123,113.836669921875,122.0933303833,238397400,,,,,,,,,,
1432,September,128.736663818359,132.996673583984,120.186668395996,123.779998779296,254791800,,,,,,,,,,
1433,September,127.313331604003,127.5,120.166664123535,124.239997863769,182152500,,,,,,,,,,
1434,September,126.983329772949,140,124.433334350585,139.873336791992,249061800,,,,,,,,,,
1435,September,145.52000427246,153.979995727539,143.566665649414,149.919998168945,291894600,,,,,,,,,,
1436,September,146.623336791992,152.59666442871,145.103332519531,147.253326416015,216837900,,,,,,,,,,
1437,September,138.533340454101,145.929992675781,136,141.143325805664,230337600,,,,,,,,,,
1438,September,149.313339233398,150.33332824707,142.933334350585,147.383331298828,259220400,,,,,,,,,,
1439,September,151.043334960937,151.893325805664,135.690002441406,149.796661376953,328430400,,,,,,,,,,
1440,September,143.199996948242,145.919998168945,139.199996948242,141.410003662109,238742400,,,,,,,,,,
1441,September,135.053329467773,137.383331298828,125.293334960937,126.786666870117,285222600,,,,,,,,,,
1442,September,121.26667022705,133.166671752929,117.099998474121,129.26333618164,289683300,,,,,,,,,,
1443,September,131.156661987304,136.243331909179,130.433334350585,135.779998779296,201625500,,,,,,,,,,
1444,September,141.539993286132,142.693328857421,138.516662597656,140.399993896484,149158800,,,,,,,,,,
1445,September,138.666671752929,142.83332824707,137.199996948242,139.690002441406,150657900,,,,,,,,,,
1446,September,140.440002441406,144.643325805664,140.156661987304,143.003326416015,144436800,,,,,,,,,,
1447,October,146.919998168945,149.626663208007,144.806671142578,149.386672973632,152224500,,,,,,,,,,
1448,October,140.463333129882,146.376663208007,138.33332824707,138.363327026367,214290000,,,,,,,,,,
1449,October,141.116668701171,144.546661376953,139.776672363281,141.893325805664,134168400,,,,,,,,,,
1450,October,141.26333618164,142.926666259765,135.350006103515,137.993331909179,147438900,,,,,,,,,,
1451,October,139.956665039062,143.300003051757,137.949996948242,141.766662597656,129383100,,,,,,,,,,
1452,October,146.146667480468,146.33332824707,141.766662597656,141.973327636718,121263300,,,,,,,,,,
1453,October,143.376663208007,144.863327026367,142.153335571289,144.666671752929,86777100,,,,,,,,,,
1454,October,147.33332824707,149.580001831054,146.193328857421,147.433334350585,116373300,,,,,,,,,,
1455,October,147.783340454101,149.630004882812,145.533340454101,148.883331298828,103391100,,,,,,,,,,
1456,October,149.926666259765,155.300003051757,149.116668701171,153.766662597656,143639100,,,,,,,,,,
